participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
sc,sc,127,2487.3949579831933,1098.63,399.53000000000003,228.03,194.12,58.255000000000024,40.375,18.492229729729722,9.611790540540538,6.301250000000001,9,8,15,3,7,6
sc,sc,128,2411.764705882353,628.24,307.86,210.2,70.28000000000002,35.035,43.915,10.90700348432056,6.521202090592332,4.821567944250872,12,6,13,10,5,8
sc,sc,129,3579.831932773109,690.1800000000001,353.21000000000004,131.17,89.51,54.809999999999995,25.754999999999995,14.637957746478888,6.159565727699531,4.379225352112681,21,16,20,11,12,11
sc,sc,130,2957.983193277311,592.0999999999999,474.98,178.39999999999998,77.96999999999997,62.32000000000001,51.57000000000001,13.400397727272734,9.444801136363642,5.588977272727273,10,3,31,10,11,7
sc,sc,131,1949.5798319327732,587.71,233.52,224.54000000000002,37.295,27.194999999999997,20.875,9.648512931034478,5.741163793103451,4.31653017241379,12,9,10,12,3,3
sc,sc,132,6773.1092436974795,757.5699999999999,270.2,294.55,74.4,34.79,28.225,8.806060794044654,4.264292803970221,6.082847394540946,42,72,54,22,18,24
sc,sc,133,3042.016806722689,1009.9499999999999,317.32,204.47000000000003,110.16999999999999,74.95000000000002,34.03,16.06973756906077,7.698577348066301,5.198011049723756,20,14,23,12,8,8
sc,sc,134,13798.319327731093,503.9100000000001,238.82999999999998,189.32999999999998,140.13500000000002,52.795,34.849999999999994,7.397895858708891,4.207021924482342,3.1659287454324017,98,111,134,38,36,36
sc,sc,135,2789.915966386555,904.29,333.68,258.3,100.925,43.64,32.04,15.753554216867471,6.37840361445783,4.69632530120482,9,18,23,11,7,10
sc,sc,136,2546.218487394958,665.29,260.91999999999996,217.22,52.400000000000006,29.42,23.835,11.88138613861387,4.952887788778879,3.6981518151815203,10,9,16,11,9,6
sc,sc,137,2857.1428571428573,694.76,297.79,180.36,92.865,35.28,21.790000000000003,13.231661764705885,7.558867647058823,4.759294117647058,12,14,9,5,12,12
